2026-06-10 03:43:48,886	dropped_fragment	ق	PROPN
2026-06-10 03:49:49,913	dropped_fragment	ق	PROPN
2026-06-10 05:09:53,371	dropped_fragment	ک	PROPN
2026-06-10 05:11:12,583	dropped_fragment	ن	PROPN
2026-06-10 05:19:11,781	dropped_fragment	ن	PROPN
2026-06-10 05:57:12,852	dropped_fragment	س	PROPN
2026-06-10 06:01:11,899	dropped_fragment	ا	NOUN
2026-06-10 07:01:15,281	dropped_fragment	ج	NOUN
2026-06-10 07:22:02,337	dropped_fragment	ں	PROPN
2026-06-10 07:51:13,158	dropped_fragment	ج	PROPN
2026-06-10 07:59:12,419	dropped_fragment	ا	PROPN
2026-06-10 08:19:11,113	dropped_fragment	ی	PROPN
2026-06-10 08:25:11,278	dropped_fragment	ا	PROPN
2026-06-10 08:25:11,279	dropped_fragment	ا	PROPN
2026-06-10 08:43:10,470	dropped_fragment	ا	PROPN
2026-06-10 08:55:10,907	dropped_fragment	ب	NOUN
2026-06-10 10:13:10,968	dropped_fragment	ا	NOUN
2026-06-10 10:56:47,927	dropped_fragment	پ	PROPN
2026-06-10 10:57:10,796	dropped_fragment	پ	PROPN
2026-06-10 11:18:13,280	dropped_fragment	ب	NOUN
2026-06-10 11:43:22,525	dropped_fragment	ن	PROPN
2026-06-10 11:44:53,205	dropped_fragment	ن	PROPN
2026-06-10 11:44:53,205	dropped_fragment	ن	PROPN
2026-06-10 11:45:12,183	dropped_fragment	ن	PROPN
2026-06-10 11:45:12,184	dropped_fragment	ن	PROPN
2026-06-10 11:47:23,904	dropped_fragment	م	PROPN
2026-06-10 11:55:19,388	dropped_fragment	ن	PROPN
2026-06-10 11:55:19,388	dropped_fragment	ن	PROPN
2026-06-10 12:15:19,837	dropped_fragment	ن	PROPN
2026-06-10 12:15:37,457	dropped_fragment	ن	PROPN
2026-06-10 12:20:42,026	dropped_fragment	ا	PROPN
2026-06-10 12:22:41,904	dropped_fragment	ا	PROPN
2026-06-10 12:23:21,235	dropped_fragment	ا	PROPN
2026-06-10 12:25:20,210	dropped_fragment	ا	PROPN
2026-06-10 12:27:21,071	dropped_fragment	ا	PROPN
2026-06-10 12:28:44,346	dropped_fragment	ا	PROPN
2026-06-10 12:29:21,820	dropped_fragment	ا	PROPN
2026-06-10 12:29:45,774	dropped_fragment	ا	PROPN
2026-06-10 12:30:24,117	dropped_fragment	ن	PROPN
2026-06-10 12:33:47,763	dropped_fragment	ا	PROPN
2026-06-10 12:34:48,886	dropped_fragment	ن	PROPN
2026-06-10 12:35:20,873	dropped_fragment	ا	PROPN
2026-06-10 12:38:55,735	dropped_fragment	ا	PROPN
2026-06-10 12:39:20,394	dropped_fragment	ا	PROPN
2026-06-10 12:42:55,666	dropped_fragment	ا	PROPN
2026-06-10 12:43:21,690	dropped_fragment	ا	PROPN
2026-06-10 12:44:58,189	dropped_fragment	ا	PROPN
2026-06-10 12:45:22,493	dropped_fragment	ا	PROPN
2026-06-10 12:48:23,009	dropped_fragment	ا	PROPN
2026-06-10 13:02:10,642	dropped_fragment	ن	PROPN
2026-06-10 14:05:15,638	dropped_fragment	م	PROPN
2026-06-10 14:35:23,126	dropped_fragment	ا	PROPN
2026-06-10 14:35:23,126	dropped_fragment	ڈ	NOUN
2026-06-10 14:35:36,133	dropped_fragment	ا	NOUN
2026-06-10 14:53:22,151	dropped_fragment	ا	PROPN
2026-06-10 16:26:31,709	dropped_fragment	ف	PROPN
2026-06-10 16:39:29,431	dropped_fragment	ا	PROPN
2026-06-10 17:09:13,756	dropped_fragment	پ	PROPN
2026-06-10 17:10:31,531	dropped_fragment	ڈ	PROPN
2026-06-10 17:15:14,282	dropped_fragment	آ	PROPN
2026-06-10 17:27:13,314	dropped_fragment	ا	PROPN
2026-06-10 18:16:40,252	dropped_fragment	ن	PROPN
2026-06-10 18:17:13,398	dropped_fragment	ب	NOUN
2026-06-10 18:25:42,589	dropped_fragment	ن	PROPN
2026-06-10 18:38:43,690	dropped_fragment	ء	NOUN
2026-06-10 18:41:14,990	dropped_fragment	ی	PROPN
2026-06-10 18:41:14,991	dropped_fragment	ں	NOUN
2026-06-10 18:51:45,047	dropped_fragment	د	PROPN
2026-06-10 19:13:46,501	dropped_fragment	ڈ	NOUN
2026-06-10 20:23:14,041	dropped_fragment	آ	PROPN
2026-06-10 20:23:14,042	dropped_fragment	و	PROPN
2026-06-10 20:29:14,681	dropped_fragment	ا	PROPN
2026-06-10 20:29:14,684	dropped_fragment	پ	PROPN
2026-06-10 21:15:54,515	dropped_fragment	م	PROPN
2026-06-10 22:51:16,215	dropped_fragment	ت	NOUN
2026-06-10 23:01:03,190	dropped_fragment	ت	PROPN
2026-06-10 23:11:15,834	dropped_fragment	س	PROPN
2026-06-10 23:15:18,235	dropped_fragment	د	NOUN
2026-06-10 23:15:18,235	dropped_fragment	د	NOUN
2026-06-10 23:23:01,213	dropped_fragment	ج	PROPN
2026-06-10 23:23:01,213	dropped_fragment	ب	PROPN
2026-06-10 23:25:17,284	dropped_fragment	ب	NOUN
2026-06-10 23:30:02,589	dropped_fragment	ج	PROPN
2026-06-10 23:30:02,589	dropped_fragment	ب	PROPN
2026-06-11 00:27:16,362	dropped_fragment	ا	NOUN
2026-06-11 01:08:08,797	dropped_fragment	م	PROPN
2026-06-11 01:48:10,875	dropped_fragment	ر	PROPN
2026-06-11 01:48:10,876	dropped_fragment	ت	PROPN
2026-06-11 02:23:14,197	dropped_fragment	ی	NOUN
2026-06-11 03:10:17,390	dropped_fragment	م	PROPN
2026-06-11 03:27:19,542	dropped_fragment	ا	PROPN
2026-06-11 03:37:18,680	dropped_fragment	م	PROPN
2026-06-11 04:19:18,139	dropped_fragment	س	PROPN
2026-06-11 06:03:20,830	dropped_fragment	ف	PROPN
2026-06-11 06:25:17,636	dropped_fragment	ا	PROPN
2026-06-11 07:21:32,421	dropped_fragment	ہ	PROPN
2026-06-11 07:24:31,123	dropped_fragment	ے	PROPN
2026-06-11 07:59:20,508	dropped_fragment	ب	PROPN
2026-06-11 07:59:20,510	dropped_fragment	ب	PROPN
2026-06-11 07:59:20,510	dropped_fragment	ب	PROPN
2026-06-11 08:28:34,510	dropped_fragment	م	PROPN
2026-06-11 08:31:19,402	dropped_fragment	م	NOUN
2026-06-11 08:44:36,847	dropped_fragment	ن	PROPN
2026-06-11 08:49:20,312	dropped_fragment	ا	PROPN
2026-06-11 08:58:38,147	dropped_fragment	ا	PROPN
2026-06-11 09:55:21,055	dropped_fragment	ا	PROPN
2026-06-11 10:37:43,141	dropped_fragment	ن	PROPN
2026-06-11 10:50:47,454	dropped_fragment	ن	PROPN
2026-06-11 11:15:19,495	dropped_fragment	ا	PROPN
2026-06-11 11:21:19,707	dropped_fragment	ر	PROPN
2026-06-11 11:25:20,410	dropped_fragment	ا	NOUN
2026-06-11 11:37:23,070	dropped_fragment	آ	PROPN
2026-06-11 11:37:23,070	dropped_fragment	آ	PROPN
2026-06-11 11:37:23,071	dropped_fragment	آ	PROPN
2026-06-11 11:37:23,071	dropped_fragment	آ	PROPN
2026-06-11 11:38:51,098	dropped_fragment	ر	NOUN
2026-06-11 11:39:20,151	dropped_fragment	ا	PROPN
2026-06-11 12:01:52,533	dropped_fragment	ڈ	PROPN
2026-06-11 12:13:19,231	dropped_fragment	ن	PROPN
2026-06-11 12:38:53,714	dropped_fragment	ن	PROPN
2026-06-11 12:45:53,688	dropped_fragment	ن	PROPN
